,Sample,Antigen,IgG1,IgG1f,IgG3,IgG3f
976,2_71,S1 Trimer,344.17106580245354,891.4301654634314,145714.84654262694,832260.2865498095
977,2_71,S2,673.4565971760828,16657.77368517805,171353.76370619066,1065221.8429190891
978,2_72,N,952.4657873660137,1403.9010243101293,2199056.425862347,12664006.726554884
979,2_72,RBD,1622.4182760825474,11780.85210464207,1978291.241860837,9154808.990904886
980,2_72,S,4267.401022307426,11612.169265451139,4385739.218117337,13100410.517011376
981,2_72,S1,1045.1134626106227,13593.936888529404,1497545.142736505,8671482.218493393
982,2_72,S1 Trimer,440.11199984638336,2777.1832219532885,129825.5380994844,903665.0335744383
983,2_72,S2,9227.197854509835,10099.947883090656,13662042.760699144,20344418.239370905
984,2_73,N,1176.8457764603922,1468.3379127830478,3467352.8361431435,14686880.567102417
985,2_73,RBD,5250.072975064007,8225.373006583246,6464225.228373505,17675886.22773912
986,2_73,S,6345.980758722825,9832.710636878879,6428777.580754595,17602805.32287874
987,2_73,S1,5823.069654479661,8772.862218651222,6050640.257064746,18058477.708436657
988,2_73,S1 Trimer,684.9209180573081,2542.4226116209093,938999.5302975366,9797748.474150259
989,2_73,S2,10041.287406519474,10878.912146073086,12971934.804896124,23718626.705689564
990,2_74,N,457.25331656904865,2237.408311112361,120276.87797811755,980931.8203223229
991,2_74,RBD,492.8570904774829,9210.321121991918,129590.34558039962,784091.6116662925
992,2_74,S,429.6219954060363,12393.63892712598,114757.57918397973,709891.5913088486
993,2_74,S1,447.315217229212,9829.840766579597,116851.12558703228,709837.658025091
994,2_74,S1 Trimer,405.3930952668832,1665.3210892506975,133266.17047755036,847598.785321684
995,2_74,S2,885.3322802353867,17484.053814447314,411836.6304991159,1763835.0021502958
996,2_75,N,76.97603416349598,90.8157688168746,105853.46936492238,791502.5264732478
997,2_75,RBD,8.616090505685237,8.760967638483164,127516.7194389615,777902.7057022518
998,2_75,S,9.932674714111911,10.117851881013111,121098.71007665207,734611.690764427
999,2_75,S1,7.738433407552426,7.889002184880721,113237.862159609,730034.4653980561
1000,2_75,S1 Trimer,8.837297033667127,9.02479949084035,141126.77179528947,818003.5674761705
1001,2_75,S2,331.88438789350545,501.82576572088993,309063.19957046624,1804341.1950478465
1002,2_76,N,89.86772142235351,108.80679288151276,114797.93114237531,914704.8140849166
1003,2_76,RBD,82.48044603216074,99.28664294662092,124137.79784857538,829434.1702049434
1004,2_76,S,74.19612417514001,87.91263474056416,123703.58933598471,879375.1058902184
1005,2_76,S1,99.27773343307152,123.16773637654195,118641.16004634491,763064.3208816159
1006,2_76,S1 Trimer,9.216987469402339,9.32537079439183,141712.0165271949,830640.0673682289
1007,2_76,S2,353.83575084924473,845.0920635505489,304152.89119557803,2443148.0133451754
1008,2_77,N,104.79291318718586,132.6429289138548,105080.24762773412,780217.9153024841
1009,2_77,RBD,183.10792904184538,282.4928693427085,122823.85117939324,814123.3429080541
1010,2_77,S,121.39661029377197,163.8582328325066,117037.03460419415,958599.3510543585
1011,2_77,S1,181.29175636147932,280.5392689121728,110800.57810189627,738878.9275098642
1012,2_77,S1 Trimer,19.967680044872907,20.786163158338436,126582.79373627764,840322.6810918378
1013,2_77,S2,396.5627716229102,1131.2454465313472,361385.5368071039,3549257.351642414
1014,2_78,N,9.130179477310753,9.364409466337442,422496.7805351083,2416870.2999872025
1015,2_78,RBD,15.623843946926524,15.632004144274832,4817721.876096556,11584779.461342119
1016,2_78,S,27.286341675208558,27.354832436857944,6655771.914768147,14091355.669999659
1017,2_78,S1,9.723286648000155,9.729300855775886,3556895.0182134123,10093366.62405392
1018,2_78,S1 Trimer,9.199847146415893,9.400230457257399,147465.9632109973,1220922.3070206433
1019,2_78,S2,44.45871845351406,44.51213531352427,13901226.966937251,24066660.09379907
1020,2_79,N,12.698630639729727,12.694177280823842,4101080.343999722,15480270.446718704
1021,2_79,RBD,18.86404327891886,18.869311881014347,10374168.286580363,20976599.1318554
1022,2_79,S,123.4970256173373,123.82469436836296,10633301.331680728,23677457.640492424
1023,2_79,S1,11.480007853633657,11.462919423900145,9683199.911764273,21499755.623324472
1024,2_79,S1 Trimer,10.159012551125965,10.169162732294948,3399606.9326423053,13476409.200585244
1025,2_79,S2,217.23342257205368,217.56956377152952,16226305.378729464,31426312.92930604
1026,2_8,N,6.047396289867217,6.113109395367102,110144.97747748076,1096716.8025124355
1027,2_8,RBD,8.211716744278391,8.292929386644603,128296.6481580176,845404.6054045467
1028,2_8,S,7.411545561210489,7.50261685806716,130090.52273714104,1093807.886894594
1029,2_8,S1,7.520577894652992,7.677053595204959,119407.61064760572,767757.2617404176
1030,2_8,S1 Trimer,8.575370296206861,8.654421338641836,137619.4605910359,849378.675279835
1031,2_8,S2,73.22464775942943,77.39018045830426,359263.7877400768,3296057.245320022
1032,2_80,N,28.0952880538704,28.157738377647878,5636535.277898491,17710483.813107174
1033,2_80,RBD,20.671459508961938,20.596195847500162,12441610.268761057,25547798.242548496
1034,2_80,S,236.22085959813992,236.81161664569026,13666545.394106532,27322136.264823966
1035,2_80,S1,14.667145202869616,14.652295167875128,12818428.094256673,27067432.815484665
1036,2_80,S1 Trimer,9.770028614227309,9.772794935450081,6427573.188821809,17834724.97054949
1037,2_80,S2,471.42069650481113,473.70147136453824,16503756.787190283,30657327.585904863
1038,2_81,N,15.114032463250604,15.208474599869842,4561776.534004727,18571147.469411727
1039,2_81,RBD,20.941696416749128,20.973978235262788,10003929.580868943,24268084.936035264
1040,2_81,S,78.98085569994267,79.0349624568702,12332883.744870625,26333506.484070577
1041,2_81,S1,17.369991479158905,17.346763841534116,10039122.054028142,25561867.059299197
1042,2_81,S1 Trimer,12.934141932797587,13.004682279942807,3551897.064682405,16145868.161889195
1043,2_81,S2,557.9803409969282,559.6680771742672,15868424.61556048,31113537.51477681
1044,2_82,N,36.998810331473386,37.043586109582606,6647742.154544666,22768585.9025963
1045,2_82,RBD,240.5863924981122,241.86000266644396,10813209.231404986,25696231.51887923
1046,2_82,S,469.2403543665679,472.2663306960449,12970944.696745358,27311697.797803786
1047,2_82,S1,195.35353820949712,196.0738444411975,10874076.276235884,26434825.206433404
1048,2_82,S1 Trimer,50.96834701216226,51.3111579492012,4446727.166327005,18680254.62634531
1049,2_82,S2,3216.2642041407703,3247.6895904770618,16860732.74446378,31683292.62172307
1050,2_83,N,262.3445034597423,271.91721607321523,4690206.517985744,13993785.1143247
1051,2_83,RBD,308.5191528501145,1114.715071691192,179418.7646337484,1764845.8581690865
1052,2_83,S,280.4515496574798,1209.5072572096344,208630.09251419036,2532586.206049801
1053,2_83,S1,360.5325009823219,1393.5937858168006,140179.66148033095,1394371.716180471
1054,2_83,S1 Trimer,345.3779455610671,1014.296856948288,133079.54575192856,847982.6418384312
1055,2_83,S2,4211.467243608187,4400.730013523148,13480285.00018398,39806142.923950784
1056,2_84,N,643.5026828808378,660.6374235880279,7979960.478676657,20131892.093752276
1057,2_84,RBD,2074.8306446323954,2328.0042793675566,6749319.273606765,18883211.44766049
1058,2_84,S,2322.9983749810367,2585.7438712824037,7220736.332248273,20625877.86770127
1059,2_84,S1,2904.900472230216,3346.709406222027,7250354.414788053,20092069.327651586
1060,2_84,S1 Trimer,386.0728635744762,4766.060087060136,360180.6618512424,7293966.0480323015
1061,2_84,S2,7164.843974090254,7562.2043153284285,17941927.05451864,47616006.5883571
1062,2_85,N,554.4308543689771,569.454382974521,7427066.825407703,20910302.150565535
1063,2_85,RBD,701.6703939254077,721.4982820512324,7953430.472958231,22109752.936277848
1064,2_85,S,1561.467194026486,1694.66901955205,6818960.040349633,20933138.116035797
1065,2_85,S1,653.1566465273494,669.2238557958584,7997857.674069042,22632604.493158344
1066,2_85,S1 Trimer,58.52427543001845,63.656740426563005,823387.200787416,9558731.901969483
1067,2_85,S2,4205.976054378901,4351.217524598035,16096778.798842894,43054437.24022907
1068,2_86,N,22.79773490341722,23.722218560890347,166257.2817378171,1105989.7193968697
1069,2_86,RBD,17.89289237098346,18.4883220037989,136395.74211973924,782115.3723835881
1070,2_86,S,71.00507014958343,82.47004390260247,121350.99935298025,842613.6079523755
1071,2_86,S1,16.6012348236331,17.194358099212444,119178.84558479507,701985.0979654944
1072,2_86,S1 Trimer,8.725184986939743,8.878723322905756,138159.13936761816,844257.2529076124
1073,2_86,S2,176.26288550977355,213.04370701148602,333608.1255325938,1895865.467664892
1074,2_87,N,23.160589037921262,24.127402030545785,127146.62382180023,1081804.763948851
1075,2_87,RBD,42.80487026584234,46.62919822745142,129683.38029662683,801705.7932356002
1076,2_87,S,117.60595904927405,157.2621541379263,137656.92964284256,1259715.0246786447
1077,2_87,S1,67.09584751588085,75.76786576082796,118379.74895156197,732441.3562281881
1078,2_87,S1 Trimer,9.604086541951812,9.738736126941001,136398.14182682417,844013.2913470814
1079,2_87,S2,267.64036447471165,412.27613833380764,387918.7739853212,2958746.1749474914
1080,2_88,N,17.10490935031995,17.61331135184736,437116.34374692384,4445254.003285133
1081,2_88,RBD,96.90511100905485,124.19918361551765,181116.37123396783,2177098.8486567507
1082,2_88,S,168.73707426754848,174.21150652050358,4028960.2101306007,12777950.902177455
1083,2_88,S1,117.46829734271846,152.61544243014703,136316.4841654744,1384127.592827048
1084,2_88,S1 Trimer,15.553193364486056,16.01530678327049,147936.47481501097,857758.1702918198
1085,2_88,S2,496.6300155539412,514.8283979290476,6018547.413757372,16468300.887262253
1086,2_89,N,14.221479544603412,14.690246928273652,589181.6470300776,575302.3976333516
1087,2_89,RBD,20.01215902090636,21.013129330312115,208293.82350815678,753592.2129620395
1088,2_89,S,75.0850630398292,92.82048223883453,169075.35638712413,854164.9243066921
1089,2_89,S1,16.199940535348222,16.902715025218967,189499.06799171737,692485.9628842158
1090,2_89,S1 Trimer,12.136164041437942,12.381620975061615,147747.6372943164,840993.0405646897
1091,2_89,S2,364.5252087794725,835.5951834114987,804245.9529304091,3680819.3398151887
1092,2_9,N,6.066757268448619,6.089136327774044,184455.2117600699,2783188.6862341803
1093,2_9,RBD,9.555499298282161,9.733901354052964,130000.47816647471,832961.3192465937
1094,2_9,S,7.998368435166537,8.037650408500207,5623165.584910143,9722798.389995705
1095,2_9,S1,7.759819406640875,7.905612318034058,117014.05934072619,740386.6451919916
1096,2_9,S1 Trimer,8.754923559749328,8.907554032829198,144504.27034137197,816418.3609461557
1097,2_9,S2,141.95041663317997,143.37119892085417,5780109.3843959635,15676459.447572136
1098,2_90,N,42.768170901488766,47.20582734768085,142113.01638427263,1758383.7906537484
1099,2_90,RBD,176.64572868325934,286.8818692541144,569021.1811741409,2660447.58337628
1100,2_90,S,328.96336913913683,635.9300868098336,1272523.3196525562,4746972.918687236
1101,2_90,S1,142.9256914306783,217.19697808871538,250521.84437785408,3285428.791668286
1102,2_90,S1 Trimer,50.09298110117342,55.75447628313111,134442.40246887176,903705.4591134131
1103,2_90,S2,2754.516732614134,3802.7708215819266,5523697.235834214,17929339.64118222
1104,2_91,N,209.87941021979515,251.3604373814708,1184552.1372701551,13217081.76664768
1105,2_91,RBD,691.9770855681381,756.6489217014896,4537842.049535253,14223140.348483028
1106,2_91,S,697.4469776913454,787.8753181529469,4027890.815531774,13825548.592371104
1107,2_91,S1,844.7356552034183,916.5192367343938,4858500.65438544,15824799.767645864
1108,2_91,S1 Trimer,657.5165269515824,799.0171092246109,3134115.7046170533,12937062.404633967
1109,2_91,S2,4244.70282454354,4707.404873754631,9797192.528787473,26034536.33453298
1110,2_92,N,661.8696238053069,714.4331464061952,4898633.048290753,23267900.945286505
1111,2_92,RBD,2077.4905274900116,2275.612020808595,8273540.984047596,21721677.00449807
1112,2_92,S,2389.278420006403,2623.005956551695,7822558.189315254,21791130.466231726
1113,2_92,S1,3093.944059386618,3304.94361222726,9929198.621442594,23430137.446701474
1114,2_92,S1 Trimer,2594.2358999953917,2760.5526014065654,9671858.88740192,19210242.617803317
1115,2_92,S2,6973.269915837286,7616.502302032671,13241217.855739214,31784261.47391673
1116,2_93,N,580.6290374156736,622.4979319233659,4442312.009329909,21240468.279263075
1117,2_93,RBD,695.1469555273018,758.9661081455189,4184185.108634684,15534766.174106408
1118,2_93,S,1583.3786016570914,1716.8211430933475,6893741.089306819,15832658.472902238
1119,2_93,S1,620.0331809565583,691.0402723644307,3530998.9282440953,14570731.820313022
1120,2_93,S1 Trimer,59.999594643659634,67.63520547630867,150976.764618491,1339279.949705744
1121,2_93,S2,4029.896212862139,4301.085133830947,10632216.757299991,20404319.22155235
1122,2_94,N,17.629459029938435,17.724874426448572,3300456.4085900593,16949998.61367803
1123,2_94,RBD,17.4532153893422,17.52053869783673,2861866.4833677434,9597303.898118475
1124,2_94,S,83.1478975745916,83.41390679926961,6669957.837045987,16612827.827888165
1125,2_94,S1,15.331439604585874,15.395000581664322,2853505.99984899,9301092.405657677
1126,2_94,S1 Trimer,8.03836490121733,8.065705988443343,200166.33979628643,1086042.6038070286
1127,2_94,S2,203.5615840029348,204.13636630460394,10793235.214991046,23440177.87206082
1128,2_95,N,23.48284933013838,23.71906715786914,3044371.3212398775,17721676.617999177
1129,2_95,RBD,46.10718698089217,46.352262739732026,4746823.753648329,13180120.072970485
1130,2_95,S,118.25735890748312,119.36958184554065,8606418.863153264,19893095.339320347
1131,2_95,S1,61.273701388385675,61.6223996754556,5236247.756136433,14374748.184950698
1132,2_95,S1 Trimer,9.206454113309825,9.434264002367899,317667.44881544926,2679644.8566395384
1133,2_95,S2,331.08060513449846,332.06054112425016,13601522.10243957,27832290.22985106
1134,2_96,N,18.134882712781433,18.24089553066358,3063038.028964648,18187414.94739411
1135,2_96,RBD,105.95812240873398,106.40763485091216,7125580.903798399,16842414.477161903
1136,2_96,S,163.18018060333793,163.68598215569386,10311190.622046664,21968222.186679643
1137,2_96,S1,133.1208977965565,133.77918119101338,7727487.813093818,18504886.2825819
1138,2_96,S1 Trimer,14.136945874974197,14.22231935677248,2065479.8590972538,10369781.587914871
1139,2_96,S2,430.8807484584546,432.27827738904097,15786990.015309228,30846119.133415144
1140,3_1,N,7.660278379959856,7.7013632926465,1423888.6977596353,12180758.830842664
1141,3_1,RBD,99.00355675284655,99.26474632516766,6486914.87629509,18339070.97071568
1142,3_1,S,135.19917734352126,135.53342345075333,7524111.465635912,20460858.276672866
1143,3_1,S1,94.50592679844698,94.74165964528945,6456650.85664721,18946751.612414084
1144,3_1,S1 Trimer,9.205945218674938,9.328006188662881,644106.0726973895,5226604.432941902
1145,3_1,S2,275.76117949711687,275.9766738263449,11869454.605450688,28659536.47381851
1146,3_10,N,76.41420572265304,77.42131788708834,4817951.114869106,13748568.069330323
1147,3_10,RBD,2307.8172383337346,2426.94629824927,12490270.578331009,22038508.300841197
1148,3_10,S,2342.435607951812,2462.9032695141295,13210634.100409506,24508228.13439794
1149,3_10,S1,2512.020495720656,2619.2906122183554,13691040.790115723,25757129.45834333
1150,3_10,S1 Trimer,437.8773582132132,448.33376433535415,8379895.354266991,18673248.877513524
1151,3_10,S2,5865.633169406945,6635.781683375917,17230283.44993495,30998394.290255275
1152,3_11,N,149.20650872666138,152.869744582017,3734611.7243672623,19535281.13485191
1153,3_11,RBD,3347.598750298039,3299.415014074658,10812768.237544052,24295522.704936173
1154,3_11,S,3505.8015088938746,3684.337306838664,11479794.55677509,27311162.535374556
1155,3_11,S1,3446.956863384098,3818.7076188811334,11388519.126381125,29253670.673390135
1156,3_11,S1 Trimer,740.3152803946646,772.1037089852545,6633221.043914974,21919637.234187774
1157,3_11,S2,7093.762510480718,7499.189069874241,16450304.271880807,35134186.08796694
1158,3_12,N,380.62980455308934,389.243795884049,7025711.497879657,21956852.397543613
1159,3_12,RBD,4583.76593716514,4926.389317809522,12890473.232612029,24465654.455992162
1160,3_12,S,5225.037486639925,5537.150436448345,13822133.364277314,27991217.906437345
1161,3_12,S1,4940.0177620081295,5332.676880774736,13625182.471434973,29403797.546371948
1162,3_12,S1 Trimer,1265.1761812391392,1342.1127031747678,8577314.639476217,22740014.53408676
